,tick,num_streak,streak_start_date,streak_end_date,payout_period,lastest_amount,incremental_percentage,number_survive_proof,latest_survive_streak,number_survive_years
3547,QTT,0,,,0.0,0.0,0.0,0,,0
3548,RIOT,1,10/12/2017,10/12/2017,0.0,1.0,0.0,0,2017,5
3549,AFIB,0,,,0.0,0.0,0.0,0,,0
3550,THCAU,0,,,0.0,0.0,0.0,0,,0
3551,ZT,0,,,0.0,0.0,0.0,0,,0
3552,MGTA,0,,,0.0,0.0,0.0,0,,0
3553,LI,0,,,0.0,0.0,0.0,0,,0
3554,BJDX,0,,,0.0,0.0,0.0,0,,0
3555,BANX,35,12/19/2013,06/21/2022,2.914285714285714,0.39,78.57142857142856,1,2013,9
3556,MPRA,0,,,0.0,0.0,0.0,0,,0
3557,CPAAU,0,,,0.0,0.0,0.0,0,,0
3558,SCPL,0,,,0.0,0.0,0.0,0,,0
3559,GACQ,0,,,0.0,0.0,0.0,0,,0
3560,MPAC,0,,,0.0,0.0,0.0,0,,0
3561,IMV,0,,,0.0,0.0,0.0,0,,0
3562,ATHX,0,,,0.0,0.0,0.0,0,,0
3563,GMBL,0,,,0.0,0.0,0.0,0,,0
3564,ROC,0,,,0.0,0.0,0.0,0,,0
3565,CLLS,0,,,0.0,0.0,0.0,0,,0
3566,HSII,36,07/31/2013,05/05/2022,3.0,0.15,15.384615384615387,1,2013,15
3567,MLKN,6,02/25/2021,05/26/2022,3.0,0.1875,0.0,0,2021,34
3568,RNDB,2,11/08/2021,02/07/2022,1.5,2.15,1333.3333333333335,0,2021,1
3569,ACEV,0,,,0.0,0.0,0.0,0,,0
3570,VSTM,0,,,0.0,0.0,0.0,0,,0
3571,HGEN,0,,,0.0,0.0,0.0,0,,0
3572,PCCTU,0,,,0.0,0.0,0.0,0,,0
3573,PNACU,0,,,0.0,0.0,0.0,0,,0
3574,CRNT,0,,,0.0,0.0,0.0,0,,0
3575,BYNO,0,,,0.0,0.0,0.0,0,,0
3576,GSBC,132,04/20/1990,06/24/2022,2.9242424242424243,0.4,373.33333333333337,4,1990,32
3577,BNRG,0,,,0.0,0.0,0.0,0,,0
3578,PWP,4,09/02/2021,05/18/2022,2.0,0.07,0.0,0,2021,1
3579,GIW,0,,,0.0,0.0,0.0,0,,0
3580,BSCR,0,,,0.0,0.0,0.0,0,,0
3581,ABNB,0,,,0.0,0.0,0.0,0,,0
3582,TMUS,1,05/01/2013,05/01/2013,0.0,4.0491,0.0,0,2013,9
3583,SGEN,0,,,0.0,0.0,0.0,0,,0
3584,FINX,0,,,0.0,0.0,0.0,0,,0
3585,TNXP,0,,,0.0,0.0,0.0,0,,0
3586,CARE,1,02/14/2020,02/14/2020,0.0,0.14,0.0,1,2020,2
3587,QABA,0,,,0.0,0.0,0.0,0,,0
3588,BRTX,0,,,0.0,0.0,0.0,0,,0
3589,SRAX,0,,,0.0,0.0,0.0,0,,0
3590,VTNR,0,,,0.0,0.0,0.0,0,,0
3591,EWJE,0,,,0.0,0.0,0.0,0,,0
3592,DLTR,0,,,0.0,0.0,0.0,0,,0
3593,OXLCO,12,09/15/2021,08/16/2022,0.9166666666666666,0.125,0.0,0,2021,1
3594,NDAQ,41,06/13/2012,06/09/2022,2.926829268292683,0.6,66.66666666666669,1,2012,10
3595,BYSI,0,,,0.0,0.0,0.0,0,,0
3596,OFED,45,04/27/2011,05/11/2022,2.9555555555555557,0.1,0.0,1,2011,11
3597,INVZ,0,,,0.0,0.0,0.0,0,,0
3598,TRST,136,12/05/1988,06/02/2022,2.9558823529411766,0.35,399.99999999999994,4,1988,34
3599,VRDN,0,,,0.0,0.0,0.0,0,,0
3600,ALEC,0,,,0.0,0.0,0.0,0,,0
3601,SDGR,0,,,0.0,0.0,0.0,0,,0
3602,BWAQU,0,,,0.0,0.0,0.0,0,,0
3603,FPXI,0,,,0.0,0.0,0.0,0,,0
3604,LRFC,70,12/06/2013,03/20/2020,1.0714285714285714,0.0833,31.908104658583255,1,2013,9
3605,QQQA,0,,,0.0,0.0,0.0,0,,0
3606,FNKO,0,,,0.0,0.0,0.0,0,,0
3607,GRCY,0,,,0.0,0.0,0.0,0,,0
3608,AHPI,2,03/27/1996,06/26/1996,3.0,0.07,0.0,0,1996,29
3609,HMST,9,05/01/2020,05/09/2022,3.0,0.35,66.66666666666669,1,2020,9
3610,SYNA,0,,,0.0,0.0,0.0,0,,0
3611,CPTN,0,,,0.0,0.0,0.0,0,,0
3612,SABS,0,,,0.0,0.0,0.0,0,,0
3613,LXRX,0,,,0.0,0.0,0.0,0,,0
3614,ACAXU,0,,,0.0,0.0,0.0,0,,0
3615,RILYL,7,10/20/2020,04/18/2022,2.5714285714285716,0.4609375,57.89315931901481,1,2020,2
3616,HBANM,5,08/12/2021,08/12/2022,2.4,0.35625,0.0,0,2021,1
3617,KBWP,0,,,0.0,0.0,0.0,0,,0
3618,CPRT,0,,,0.0,0.0,0.0,0,,0
3619,LIDR,0,,,0.0,0.0,0.0,0,,0
3620,WCBR,0,,,0.0,0.0,0.0,0,,0
3621,SOHOO,9,12/28/2017,12/30/2019,2.6666666666666665,0.4921875,13.924380251371431,0,2017,5
3622,LMAT,46,03/18/2011,05/16/2022,2.9130434782608696,0.125,27.272727272727295,1,2011,11
3623,FFNW,36,09/04/2013,06/02/2022,3.0277777777777777,0.12,25.0,1,2013,14
3624,EVFM,0,,,0.0,0.0,0.0,0,,0
3625,HUMA,0,,,0.0,0.0,0.0,0,,0
3626,LTRPA,0,,,0.0,0.0,0.0,0,,0
3627,ITQRU,0,,,0.0,0.0,0.0,0,,0
3628,HCIC,0,,,0.0,0.0,0.0,0,,0
3629,DAM,0,,,0.0,0.0,0.0,0,,0
3630,HCWB,0,,,0.0,0.0,0.0,0,,0
3631,SMID,0,,,0.0,0.0,0.0,0,,0
3632,SNFCA,1,09/09/1992,09/09/1992,0.0,0.1,0.0,0,1992,30
3633,TRNS,0,,,0.0,0.0,0.0,0,,0
3634,GMAB,0,,,0.0,0.0,0.0,0,,0
3635,HERAU,0,,,0.0,0.0,0.0,0,,0
3636,VPCBU,0,,,0.0,0.0,0.0,0,,0
3637,CFA,0,,,0.0,0.0,0.0,0,,0
3638,OXACU,0,,,0.0,0.0,0.0,0,,0
3639,ANGL,0,,,0.0,0.0,0.0,0,,0
3640,ENPH,0,,,0.0,0.0,0.0,0,,0
3641,ACER,0,,,0.0,0.0,0.0,0,,0
3642,LGO,0,,,0.0,0.0,0.0,0,,0
3643,TECH,55,10/30/2008,05/13/2022,2.963636363636364,0.32,7.142857142857139,2,2008,14
3644,FAAR,0,,,0.0,0.0,0.0,0,,0
3645,PEP,52,09/02/2009,06/02/2022,3.0,1.15,15.418502202643168,1,2009,22
3646,FARO,0,,,0.0,0.0,0.0,0,,0
3647,WSC,0,,,0.0,0.0,0.0,0,,0
3648,GDYN,0,,,0.0,0.0,0.0,0,,0
3649,LSCC,0,,,0.0,0.0,0.0,0,,0
3650,CPAR,0,,,0.0,0.0,0.0,0,,0
3651,ROAD,0,,,0.0,0.0,0.0,0,,0
3652,ICPT,0,,,0.0,0.0,0.0,0,,0
3653,EDTXU,0,,,0.0,0.0,0.0,0,,0
3654,SPCX,0,,,0.0,0.0,0.0,0,,0
3655,CLRO,14,12/10/2014,03/06/2018,2.7857142857142856,0.07,42.85714285714283,0,2014,8
3656,STKL,0,,,0.0,0.0,0.0,0,,0
3657,HCKT,8,09/24/2020,06/23/2022,3.0,0.11,10.0,1,2020,10
3658,EBAY,14,02/28/2019,05/31/2022,2.7857142857142856,0.22,22.22222222222223,1,2019,3
3659,RAIN,0,,,0.0,0.0,0.0,0,,0
3660,BECN,0,,,0.0,0.0,0.0,0,,0
3661,SKYT,0,,,0.0,0.0,0.0,0,,0
3662,BIOS,0,,,0.0,0.0,0.0,0,,0
3663,GLBZ,88,06/30/2000,04/22/2022,3.0113636363636362,0.1,66.66666666666669,3,2000,24
3664,MVST,0,,,0.0,0.0,0.0,0,,0
3665,COCP,0,,,0.0,0.0,0.0,0,,0
3666,SGTX,0,,,0.0,0.0,0.0,0,,0
3667,BRQS,0,,,0.0,0.0,0.0,0,,0
3668,CALA,0,,,0.0,0.0,0.0,0,,0
3669,ABOS,0,,,0.0,0.0,0.0,0,,0
3670,QQXT,0,,,0.0,0.0,0.0,0,,0
3671,FRSH,0,,,0.0,0.0,0.0,0,,0
3672,VGIT,0,,,0.0,0.0,0.0,0,,0
3673,NSTS,0,,,0.0,0.0,0.0,0,,0
3674,WWD,102,01/30/1997,05/16/2022,2.980392156862745,0.19,100.0,3,1997,25
3675,RFAC,0,,,0.0,0.0,0.0,0,,0
3676,ATLC,1,12/29/2009,12/29/2009,0.0,0.5,0.0,0,2009,13
3677,FMIVU,0,,,0.0,0.0,0.0,0,,0
3678,AMTB,3,12/21/2021,05/12/2022,1.6666666666666667,0.09,50.0,0,2021,1
3679,PRVB,0,,,0.0,0.0,0.0,0,,0
3680,CME,89,03/06/2003,06/09/2022,2.595505617977528,1.0,480.0,2,2003,19
3681,CAMP,0,,,0.0,0.0,0.0,0,,0
3682,CWBC,31,11/06/2014,05/12/2022,3.032258064516129,0.075,50.0,1,2014,24
3683,PRLD,0,,,0.0,0.0,0.0,0,,0
3684,AHRNU,0,,,0.0,0.0,0.0,0,,0
3685,CARV,1,08/25/2010,08/25/2010,1.0,0.025,0.0,0,2010,22
3686,SOHOB,14,09/28/2016,12/30/2019,2.7857142857142856,0.5,136.85457129322594,0,2016,6
3687,UMMA,0,,,0.0,0.0,0.0,0,,0
3688,CODA,0,,,0.0,0.0,0.0,0,,0
3689,JOET,0,,,0.0,0.0,0.0,0,,0
3690,GGMC,0,,,0.0,0.0,0.0,0,,0
3691,GXIIU,0,,,0.0,0.0,0.0,0,,0
3692,SKIN,0,,,0.0,0.0,0.0,0,,0
3693,DWEQ,0,,,0.0,0.0,0.0,0,,0
3694,MELI,28,03/29/2011,12/28/2017,2.892857142857143,0.15,45.63106796116506,0,2011,11
3695,WALDU,0,,,0.0,0.0,0.0,0,,0
3696,BBQ,0,,,0.0,0.0,0.0,0,,0
3697,ARAY,0,,,0.0,0.0,0.0,0,,0
3698,XP,0,,,0.0,0.0,0.0,0,,0
3699,SBRA,45,05/12/2011,05/13/2022,2.933333333333333,0.3,44.51827537926033,1,2011,11
3700,INMB,0,,,0.0,0.0,0.0,0,,0
3701,EMBK,0,,,0.0,0.0,0.0,0,,0
3702,ROKU,0,,,0.0,0.0,0.0,0,,0
3703,CG,40,08/16/2012,05/09/2022,2.925,0.325,906.25,1,2012,10
3704,ICCM,0,,,0.0,0.0,0.0,0,,0
3705,VERI,0,,,0.0,0.0,0.0,0,,0
3706,ANGO,0,,,0.0,0.0,0.0,0,,0
3707,PEAR,0,,,0.0,0.0,0.0,0,,0
3708,MNTS,0,,,0.0,0.0,0.0,0,,0
3709,LPTX,0,,,0.0,0.0,0.0,0,,0
3710,AKTX,0,,,0.0,0.0,0.0,0,,0
3711,CNTG,0,,,0.0,0.0,0.0,0,,0
3712,DSGN,0,,,0.0,0.0,0.0,0,,0
3713,RUSHA,16,08/07/2018,05/11/2022,2.8125,0.19,28.571428571428555,1,2018,4
3714,RACY,0,,,0.0,0.0,0.0,0,,0
3715,SOVO,0,,,0.0,0.0,0.0,0,,0
3716,CFB,0,,,0.0,0.0,0.0,0,,0
3717,DKNG,0,,,0.0,0.0,0.0,0,,0
3718,TUSK,4,08/06/2018,05/09/2019,2.25,0.125,0.0,0,2018,4
3719,QYLD,0,,,0.0,0.0,0.0,0,,0
3720,VOXX,0,,,0.0,0.0,0.0,0,,0
3721,KRNL,0,,,0.0,0.0,0.0,0,,0
3722,MATW,111,09/26/1994,05/06/2022,2.990990990990991,0.22,45.45454545454547,3,1994,28
3723,PACW,87,11/14/2000,05/13/2022,2.9655172413793105,0.25,1700.0,3,2000,22
3724,BRKL,96,07/29/1998,05/12/2022,2.9791666666666665,0.13,235.29411764705878,3,1998,24
3725,HCSG,75,10/29/2003,05/19/2022,2.986666666666667,0.2125,16.666666666666686,2,2003,33
3726,DVAX,0,,,0.0,0.0,0.0,0,,0
3727,VLYPO,20,09/14/2017,06/14/2022,2.85,0.34375,55.17225813441189,1,2017,5
3728,VXUS,0,,,0.0,0.0,0.0,0,,0
3729,FSSIU,0,,,0.0,0.0,0.0,0,,0
3730,GFS,0,,,0.0,0.0,0.0,0,,0
3731,IMRA,0,,,0.0,0.0,0.0,0,,0
3732,HSTM,1,03/05/2018,03/05/2018,0.0,1.0,0.0,0,2018,4
3733,DBX,0,,,0.0,0.0,0.0,0,,0
3734,CELH,0,,,0.0,0.0,0.0,0,,0
3735,RELY,0,,,0.0,0.0,0.0,0,,0
3736,AEAEU,0,,,0.0,0.0,0.0,0,,0
3737,ADGI,0,,,0.0,0.0,0.0,0,,0
3738,VRIG,0,,,0.0,0.0,0.0,0,,0
3739,RDUS,0,,,0.0,0.0,0.0,0,,0
3740,LSPR,0,,,0.0,0.0,0.0,0,,0
3741,XELA,0,,,0.0,0.0,0.0,0,,0
3742,COOLU,0,,,0.0,0.0,0.0,0,,0
3743,NZAC,0,,,0.0,0.0,0.0,0,,0
3744,SPKAU,0,,,0.0,0.0,0.0,0,,0
3745,GANX,0,,,0.0,0.0,0.0,0,,0
3746,LRGE,0,,,0.0,0.0,0.0,0,,0
3747,OPI,51,10/21/2009,04/22/2022,2.9411764705882355,0.55,27.906976744186068,1,2009,13
3748,CYTK,0,,,0.0,0.0,0.0,0,,0
3749,ZLAB,0,,,0.0,0.0,0.0,0,,0
3750,EVOP,0,,,0.0,0.0,0.0,0,,0
3751,BHSE,0,,,0.0,0.0,0.0,0,,0
3752,WDC,31,09/26/2012,04/02/2020,2.935483870967742,0.5,33.33333333333334,1,2012,10
3753,BHSEU,0,,,0.0,0.0,0.0,0,,0
3754,EMIF,0,,,0.0,0.0,0.0,0,,0
3755,SABR,23,08/27/2014,03/19/2020,2.9130434782608696,0.14,44.44444444444446,1,2014,8
3756,PDCE,5,06/09/2021,06/08/2022,2.4,0.35,416.66666666666674,0,2021,1
3757,ADES,12,06/26/2017,02/20/2020,2.6666666666666665,0.25,0.0,1,2017,5
3758,TBSA,0,,,0.0,0.0,0.0,0,,0
3759,AMAT,70,05/16/2005,08/24/2022,2.9571428571428573,0.26,100.0,2,2005,17
3760,ARTNA,105,08/07/1996,08/08/2022,2.9714285714285715,0.2729,10.869565217391298,3,1996,26
3761,TFSL,31,12/03/2014,06/06/2022,3.0,0.2825,47.05882352941177,1,2014,14
3762,ORTX,0,,,0.0,0.0,0.0,0,,0
3763,BPOP,27,12/18/2015,06/01/2022,3.0,0.55,66.66666666666669,1,2015,34
3764,PKBK,32,10/09/2014,07/01/2022,3.0,0.16,25.0,1,2014,16
3765,EVO,0,,,0.0,0.0,0.0,0,,0
3766,SFNC,116,09/09/1993,06/14/2022,3.0,0.19,20.0,3,1993,34
3767,BNGO,0,,,0.0,0.0,0.0,0,,0
3768,AMTX,0,,,0.0,0.0,0.0,0,,0
3769,IUSB,0,,,0.0,0.0,0.0,0,,0
3770,TLSA,0,,,0.0,0.0,0.0,0,,0
3771,SKOR,0,,,0.0,0.0,0.0,0,,0
3772,RXST,0,,,0.0,0.0,0.0,0,,0
3773,OPRA,0,,,0.0,0.0,0.0,0,,0
3774,SNPS,0,,,0.0,0.0,0.0,0,,0
3775,GIGE,0,,,0.0,0.0,0.0,0,,0
3776,DBGI,0,,,0.0,0.0,0.0,0,,0
3777,LJAQU,0,,,0.0,0.0,0.0,0,,0
3778,KAL,0,,,0.0,0.0,0.0,0,,0
3779,EBTC,65,05/09/2006,05/10/2022,3.0,0.205,14.285714285714278,2,2006,17
3780,ASYS,0,,,0.0,0.0,0.0,0,,0
3781,MTCH,0,,,0.0,0.0,0.0,0,,0
3782,MCHI,0,,,0.0,0.0,0.0,0,,0
3783,VMD,0,,,0.0,0.0,0.0,0,,0
3784,HMCOU,0,,,0.0,0.0,0.0,0,,0
3785,ISEE,0,,,0.0,0.0,0.0,0,,0
3786,BSCM,0,,,0.0,0.0,0.0,0,,0
3787,GAIN,218,07/19/2005,06/21/2022,0.9311926605504587,0.075,133.33333333333337,2,2005,17
3788,QNST,0,,,0.0,0.0,0.0,0,,0
3789,DCRDU,0,,,0.0,0.0,0.0,0,,0
3790,ACB,0,,,0.0,0.0,0.0,0,,0
3791,CLRB,0,,,0.0,0.0,0.0,0,,0
3792,TSHA,0,,,0.0,0.0,0.0,0,,0
3793,PEPL,0,,,0.0,0.0,0.0,0,,0
3794,ALLR,0,,,0.0,0.0,0.0,0,,0
3795,TCX,0,,,0.0,0.0,0.0,0,,0
3796,OVID,0,,,0.0,0.0,0.0,0,,0
3797,FVCB,0,,,0.0,0.0,0.0,0,,0
3798,RXRAU,0,,,0.0,0.0,0.0,0,,0
3799,TXN,87,10/27/2000,05/06/2022,2.9770114942528734,1.15,100.0,3,2000,22
3800,HHS,0,,,0.0,0.0,0.0,0,,0
3801,PCYG,0,,,0.0,0.0,0.0,0,,0
3802,FTCVU,0,,,0.0,0.0,0.0,0,,0
3803,ICMB,35,03/20/2014,06/16/2022,2.8285714285714287,0.15,86.25827814569536,1,2014,8
3804,LSPRU,0,,,0.0,0.0,0.0,0,,0
3805,BSJT,0,,,0.0,0.0,0.0,0,,0
3806,CFSB,0,,,0.0,0.0,0.0,0,,0
3807,FANH,17,03/28/2018,04/11/2022,3.0588235294117645,0.15,25.0,1,2018,13
3808,CADL,0,,,0.0,0.0,0.0,0,,0
3809,ESPR,0,,,0.0,0.0,0.0,0,,0
3810,HALL,0,,,0.0,0.0,0.0,0,,0
3811,NRACU,0,,,0.0,0.0,0.0,0,,0
3812,ARCC,71,12/22/2004,06/14/2022,2.9577464788732395,0.45,25.0,2,2004,0
3813,CORT,0,,,0.0,0.0,0.0,0,,0
3814,GDSTU,0,,,0.0,0.0,0.0,0,,0
3815,FCA,0,,,0.0,0.0,0.0,0,,0
3816,CELU,0,,,0.0,0.0,0.0,0,,0
3817,ALNY,0,,,0.0,0.0,0.0,0,,0
3818,INTR,0,,,0.0,0.0,0.0,0,,0
3819,ENLV,0,,,0.0,0.0,0.0,0,,0
3820,PACX,0,,,0.0,0.0,0.0,0,,0
3821,AGBAU,0,,,0.0,0.0,0.0,0,,0
3822,ZYNE,0,,,0.0,0.0,0.0,0,,0
3823,AHCO,0,,,0.0,0.0,0.0,0,,0
3824,MDB,0,,,0.0,0.0,0.0,0,,0
3825,MONCU,0,,,0.0,0.0,0.0,0,,0
3826,EVOJ,0,,,0.0,0.0,0.0,0,,0
3827,OLITU,0,,,0.0,0.0,0.0,0,,0
3828,CHUY,0,,,0.0,0.0,0.0,0,,0
3829,TGAA,0,,,0.0,0.0,0.0,0,,0
3830,IGACU,0,,,0.0,0.0,0.0,0,,0
3831,PFC,42,02/13/2012,05/05/2022,3.0,0.3,100.0,1,2012,29
3832,BSJM,0,,,0.0,0.0,0.0,0,,0
3833,JRVR,30,03/12/2015,06/10/2022,2.9,0.05,725.0,1,2015,7
3834,FAST,49,11/22/2010,04/26/2022,2.857142857142857,0.31,138.0952380952381,1,2010,31
3835,QUIK,0,,,0.0,0.0,0.0,0,,0
3836,CNEY,0,,,0.0,0.0,0.0,0,,0
3837,LGVC,0,,,0.0,0.0,0.0,0,,0
3838,LQDA,0,,,0.0,0.0,0.0,0,,0
3839,CCAIU,0,,,0.0,0.0,0.0,0,,0
3840,CFBK,7,01/20/2021,07/14/2022,2.857142857142857,0.05,33.33333333333334,0,2021,23
3841,SAMA,0,,,0.0,0.0,0.0,0,,0
3842,HSDT,0,,,0.0,0.0,0.0,0,,0
3843,MURFU,0,,,0.0,0.0,0.0,0,,0
3844,IHRT,0,,,0.0,0.0,0.0,0,,0
3845,AFRM,0,,,0.0,0.0,0.0,0,,0
3846,LIVE,4,09/22/2004,07/12/2005,2.5,0.01,0.0,0,2004,0
3847,HIVE,0,,,0.0,0.0,0.0,0,,0
3848,INTZ,0,,,0.0,0.0,0.0,0,,0
3849,MTACU,0,,,0.0,0.0,0.0,0,,0
3850,NISN,0,,,0.0,0.0,0.0,0,,0
3851,GATE,0,,,0.0,0.0,0.0,0,,0
3852,GBRGU,0,,,0.0,0.0,0.0,0,,0
3853,MILN,0,,,0.0,0.0,0.0,0,,0
3854,CGBD,21,06/28/2017,06/29/2022,2.857142857142857,0.4,54.054054054054035,1,2017,5
3855,BSMN,0,,,0.0,0.0,0.0,0,,0
3856,XMTR,0,,,0.0,0.0,0.0,0,,0
3857,HCMAU,0,,,0.0,0.0,0.0,0,,0
3858,AATC,5,05/07/2021,05/20/2022,2.4,0.12,0.0,0,2021,1
3859,CTKB,0,,,0.0,0.0,0.0,0,,0
3860,DAIO,1,03/09/1989,03/09/1989,0.0,4.15,0.0,0,1989,33
3861,BGNE,0,,,0.0,0.0,0.0,0,,0
3862,DH,0,,,0.0,0.0,0.0,0,,0
3863,LOOP,0,,,0.0,0.0,0.0,0,,0
3864,LAAAU,0,,,0.0,0.0,0.0,0,,0
3865,DXLG,0,,,0.0,0.0,0.0,0,,0
3866,GTPB,0,,,0.0,0.0,0.0,0,,0
3867,IGOV,0,,,0.0,0.0,0.0,0,,0
3868,CNSP,0,,,0.0,0.0,0.0,0,,0
3869,JRSH,15,11/16/2018,05/26/2022,2.8,0.05,0.0,1,2018,4
3870,FNK,0,,,0.0,0.0,0.0,0,,0
3871,CDW,35,11/13/2013,05/24/2022,2.914285714285714,0.5,59.25925925925924,1,2013,9
3872,GABC,109,10/18/1995,05/09/2022,2.9541284403669725,0.23,27.272727272727295,3,1995,29
3873,NRDS,0,,,0.0,0.0,0.0,0,,0
3874,IMMX,0,,,0.0,0.0,0.0,0,,0
3875,NOVVU,0,,,0.0,0.0,0.0,0,,0
3876,RGLS,0,,,0.0,0.0,0.0,0,,0
3877,TERN,0,,,0.0,0.0,0.0,0,,0
3878,IMAB,0,,,0.0,0.0,0.0,0,,0
3879,ACAH,0,,,0.0,0.0,0.0,0,,0
3880,NDSN,135,11/18/1988,05/23/2022,2.977777777777778,0.51,30.769230769230774,4,1988,34
3881,AIMAU,0,,,0.0,0.0,0.0,0,,0
3882,HALO,0,,,0.0,0.0,0.0,0,,0
3883,COLL,0,,,0.0,0.0,0.0,0,,0
3884,BBSI,63,11/28/2006,05/19/2022,2.9523809523809526,0.3,38.46153846153845,2,2006,16
3885,OFSSH,3,01/13/2022,07/14/2022,2.0,0.309375,0.0,0,2022,0
3886,ROBT,0,,,0.0,0.0,0.0,0,,0
3887,VII,0,,,0.0,0.0,0.0,0,,0
3888,GLNG,24,09/11/2013,06/12/2019,3.0,0.15,150.0,0,2013,15
3889,TZPS,0,,,0.0,0.0,0.0,0,,0
3890,MYPS,0,,,0.0,0.0,0.0,0,,0
3891,AVCO,0,,,0.0,0.0,0.0,0,,0
3892,CPIX,0,,,0.0,0.0,0.0,0,,0
3893,SHYF,8,08/17/2020,05/16/2022,3.0,0.05,100.0,1,2020,33
3894,BPAC,0,,,0.0,0.0,0.0,0,,0
3895,ATRC,0,,,0.0,0.0,0.0,0,,0
3896,AGZD,0,,,0.0,0.0,0.0,0,,0
3897,BHFAN,6,03/09/2021,06/09/2022,2.5,0.3359375,0.0,0,2021,1
3898,SPK,0,,,0.0,0.0,0.0,0,,0
3899,RNWK,1,08/24/2011,08/24/2011,0.0,1.0,0.0,0,2011,11
3900,ANIX,0,,,0.0,0.0,0.0,0,,0
3901,SGHL,0,,,0.0,0.0,0.0,0,,0
3902,NTLA,0,,,0.0,0.0,0.0,0,,0
3903,CHNA,0,,,0.0,0.0,0.0,0,,0
3904,BVS,0,,,0.0,0.0,0.0,0,,0
3905,CNGL,0,,,0.0,0.0,0.0,0,,0
3906,ISRG,0,,,0.0,0.0,0.0,0,,0
3907,CHEAU,0,,,0.0,0.0,0.0,0,,0
3908,SGHLU,0,,,0.0,0.0,0.0,0,,0
3909,III,4,09/03/2021,06/02/2022,3.0,0.04,33.33333333333334,0,2021,7
3910,ETTX,0,,,0.0,0.0,0.0,0,,0
3911,VYGR,0,,,0.0,0.0,0.0,0,,0
3912,JAGX,0,,,0.0,0.0,0.0,0,,0
3913,ATLCL,2,04/13/2022,07/14/2022,1.5,0.3828125,0.0,0,2022,0
3914,AGMH,0,,,0.0,0.0,0.0,0,,0
3915,ARAV,0,,,0.0,0.0,0.0,0,,0
3916,EVOJU,0,,,0.0,0.0,0.0,0,,0
3917,BSY,7,12/04/2020,06/08/2022,2.5714285714285716,0.03,0.0,1,2020,2
3918,DVOL,0,,,0.0,0.0,0.0,0,,0
3919,SANM,0,,,0.0,0.0,0.0,0,,0
3920,VERX,0,,,0.0,0.0,0.0,0,,0
3921,FNVTU,0,,,0.0,0.0,0.0,0,,0
3922,RMBS,0,,,0.0,0.0,0.0,0,,0
3923,HIII,0,,,0.0,0.0,0.0,0,,0
3924,DIOD,0,,,0.0,0.0,0.0,0,,0
3925,QQQM,0,,,0.0,0.0,0.0,0,,0
3926,USOI,0,,,0.0,0.0,0.0,0,,0
3927,GDS,0,,,0.0,0.0,0.0,0,,0
3928,PMCB,0,,,0.0,0.0,0.0,0,,0
3929,AGRX,0,,,0.0,0.0,0.0,0,,0
3930,COSM,0,,,0.0,0.0,0.0,0,,0
3931,OPT,0,,,0.0,0.0,0.0,0,,0
3932,CELC,0,,,0.0,0.0,0.0,0,,0
3933,ACGLO,20,12/14/2017,09/14/2022,2.85,0.340625,0.0,1,2017,5
3934,PECO,11,09/14/2021,07/14/2022,0.9090909090909091,0.09,5.882352941176464,0,2021,0
3935,TVTX,0,,,0.0,0.0,0.0,0,,0
3936,KEJI,0,,,0.0,0.0,0.0,0,,0
3937,TIL,0,,,0.0,0.0,0.0,0,,0
3938,OGI,0,,,0.0,0.0,0.0,0,,0
3939,IBBQ,0,,,0.0,0.0,0.0,0,,0
3940,NCAC,0,,,0.0,0.0,0.0,0,,0
3941,CNCE,0,,,0.0,0.0,0.0,0,,0
3942,RIVN,0,,,0.0,0.0,0.0,0,,0
3943,TANNZ,18,06/28/2018,09/29/2022,3.0,0.5,0.0,1,2018,0
3944,MRSN,0,,,0.0,0.0,0.0,0,,0
3945,AVGR,0,,,0.0,0.0,0.0,0,,0
3946,CONN,0,,,0.0,0.0,0.0,0,,0
3947,RVNC,0,,,0.0,0.0,0.0,0,,0
3948,LNSR,0,,,0.0,0.0,0.0,0,,0
3949,FREE,0,,,0.0,0.0,0.0,0,,0
3950,LCAA,0,,,0.0,0.0,0.0,0,,0
3951,VMCA,0,,,0.0,0.0,0.0,0,,0
3952,MDCP,0,,,0.0,0.0,0.0,0,,0
3953,GHRS,0,,,0.0,0.0,0.0,0,,0
3954,DLHC,0,,,0.0,0.0,0.0,0,,0
3955,FTDR,0,,,0.0,0.0,0.0,0,,0
3956,ANSS,0,,,0.0,0.0,0.0,0,,0
3957,RKDA,0,,,0.0,0.0,0.0,0,,0
3958,SARK,0,,,0.0,0.0,0.0,0,,0
3959,LSXMK,0,,,0.0,0.0,0.0,0,,0
3960,HMPT,4,08/19/2021,05/23/2022,2.25,0.04,0.0,0,2021,1
3961,BRZE,0,,,0.0,0.0,0.0,0,,0
3962,LYLT,0,,,0.0,0.0,0.0,0,,0
3963,KPRX,0,,,0.0,0.0,0.0,0,,0
3964,VEEE,0,,,0.0,0.0,0.0,0,,0
3965,FSRXU,0,,,0.0,0.0,0.0,0,,0
3966,CING,0,,,0.0,0.0,0.0,0,,0
3967,BIOTU,0,,,0.0,0.0,0.0,0,,0
3968,DKDCU,0,,,0.0,0.0,0.0,0,,0
3969,RENE,0,,,0.0,0.0,0.0,0,,0
3970,GDST,0,,,0.0,0.0,0.0,0,,0
3971,ALSAU,0,,,0.0,0.0,0.0,0,,0
3972,CACC,0,,,0.0,0.0,0.0,0,,0
